node1,node2,directed_BOOLEAN,weight_DOUBLE
1472582261,2573060437,true,1
1472582261,666705601,true,1
1472582261,72724234965,true,1
1473573898,1949382920,true,1
1473573898,58588305946,true,1
1473984277,1503387942,true,1
1473984277,18325798994,true,1
1473984277,56328948361,true,1
1479073720,5794730935,true,1
1483639468,72898563039,true,1
1483639468,8500036155,true,1
1486077121,56260336990,true,1
1487027196,10322006202,true,1
1487027196,1576482205,true,8
1487027196,2139952273,true,1
1487027196,26079694411,true,1
1487027196,2989990696,true,1
1487027196,3710732504,true,1
1487027196,45722015339,true,1
1487027196,46456176818,true,1
1487027196,52063150785,true,10
1487027196,54539779400,true,1
1487027196,5865590504,true,1
1487027196,59807915743,true,1
1487027196,903429103,true,1
1487027196,908255153,true,2
1487027196,9142417680,true,1
14895138249,57702779361,true,2
1490681008,20947600411,true,1
1491382071,52063150785,true,1
1496267266,1576482205,true,1
14971238378,52011684930,true,1
15003034085,1629206111,true,1
15003034085,5496840166,true,1
1503781909,7899243263,true,1
1508787307,4318435444,true,1
1508787307,45360120542,true,1
1508787307,52869687538,true,1
1508888604,1929064780,true,1
1508956392,46405353169,true,1
15175154801,10322006202,true,1
15175154801,5760441662,true,1
15187333447,49551629077,true,1
1520081104,72724234965,true,1
1521144798,48041599307,true,1
15234850491,11687062169,true,1
15234850491,58082963821,true,1
15234850491,6934430323,true,1
15234850491,7163448847,true,1
15234850491,7993288983,true,1
1524077184,1576482205,true,2
1524077184,2135766792,true,3
1524077184,3641306116,true,1
1524077184,52063150785,true,18
1524077184,56328948361,true,7
1524077184,60726382307,true,3
1524077184,61783317346,true,1
1524077184,645912845,true,1
1524077184,72437458367,true,1
1524077184,72724234965,true,1
1524077184,76443879558,true,1
15244038146,51057949147,true,1
1526922321,1929064780,true,1
1532330030,10322006202,true,1
1532330030,13518384167,true,3
1532330030,13521455499,true,1
1532330030,1429993141,true,3
1532330030,1652425716,true,1
1532330030,1690799144,true,2
1532330030,2170640965,true,1
1532330030,52745244025,true,1
1532330030,53615379225,true,1
1532330030,55154912773,true,1
1532330030,56656666002,true,1
1532330030,58220931777,true,23
1532330030,7899243263,true,1
1532330030,9184630458,true,1
1534495087,12857211264,true,1
1535394172,1929064780,true,1
1540320454,1929064780,true,1
1540347310,52063150785,true,1
15424285376,58472087752,true,1
1542797046,190561655,true,1
1546148351,7850120061,true,2
1549792747,2980760951,true,1
1549792747,3403661782,true,1
1549792747,42758272184,true,1
1549792747,43744617959,true,1
1549792747,48760489033,true,1
1549792747,51180902007,true,1
1551826210,40892923569,true,1
1551826210,4097594839,true,1
1551826210,4930221976,true,1
1551826210,4957889290,true,1
1551826210,53249304192,true,1
1551826210,54250923281,true,1
1551826210,55066770017,true,1
1551826210,6375709978,true,1
1551826210,67483743273,true,1
1551826210,76298505233,true,1
1552826917,51665830889,true,1
1558300169,1949382920,true,2
1558300169,57725855438,true,1
1558796684,10322006202,true,1
1558796684,1299095425,true,1
1558796684,1718922867,true,1
1558796684,2166296636,true,1
1558796684,30419296065,true,1
1558796684,3278943203,true,5
1558796684,48675135925,true,3
1558796684,49965208484,true,1
1558796684,5552548725,true,1
1558796684,5760441662,true,1
1558796684,7163448847,true,1
1558796684,7728290717,true,4
1558796684,8458002040,true,1
1558796684,9360930990,true,13
1560393475,10322006202,true,1
1560393475,13521455499,true,1
1560393475,3022485642,true,1
1560393475,44687134548,true,1
1560393475,5577511630,true,1
1560393475,55778051240,true,1
1560393475,561943649,true,1
1560393475,6827184794,true,1
1560393475,687502207,true,5
1560393475,71626399055,true,1
1560393475,73222501641,true,1
1560588760,52063150785,true,2
1560708488,1949382920,true,2
1560708488,59807915743,true,1
1563231612,1432992564,true,1
1563403405,1446090301,true,1
1565236461,67610699117,true,1
1565236461,67777626518,true,1
15667686922,1584337679,true,2
15667686922,1949382920,true,2
15667686922,4207745423,true,1
15667686922,49965208484,true,1
15667686922,5496840166,true,1
15667686922,56260336990,true,1
15681519739,59702403165,true,1
1571599809,1652425716,true,1
15767144799,45360120542,true,1
15772694760,1576482205,true,1
1578989395,1576482205,true,1
1581649755,16713034502,true,1
1581649755,4537767544,true,8
1581649755,56578741620,true,8
1581649755,5726980006,true,2
1581709973,4778981548,true,1
1581709973,54449400150,true,1
1581709973,54539779400,true,1
1584779559,56578741620,true,1
1585175713,6118950579,true,1
1589547497,1929064780,true,1
